YEAR:Period,CostType,VALUE
2020-2050,CAP,133316.8319270701
,CAP,36980.189832794254
2020-2050,FIX,49771.9121274814
,FIX,11685.512860474173
2020-2050,VAR,-66161.1100676742
,VAR,-36279.795777496925
