YEAR:Period,CostType,VALUE
2020-2050,CAP,154572.65103030138
,CAP,38181.96322237458
2020-2050,FIX,47245.903154736356
,FIX,11002.851867832487
2020-2050,VAR,-59799.393057002235
,VAR,-34609.225333401104
