YEAR:Period,CostType,VALUE
2020-2050,CAP,168054.21491912747
,CAP,46502.32466344471
2020-2050,FIX,58275.95642341905
,FIX,14268.03913842955
2020-2050,VAR,-69816.36694023403
,VAR,-29110.32565432958
