YEAR:Period,CostType,VALUE
2020-2050,CAP,131300.2419732076
,CAP,30311.848212309764
2020-2050,FIX,48357.91930591896
,FIX,10507.193186419438
2020-2050,VAR,-70571.70374205105
,VAR,-38394.52043294533
