YEAR:Period,CostType,VALUE
2020-2050,CAP,130782.37511298162
,CAP,36103.5956412319
2020-2050,FIX,48981.63372766387
,FIX,11821.112090049171
2020-2050,VAR,-52391.975262934
,VAR,-32806.64604130987
