YEAR:Period,CostType,VALUE
2020-2050,CAP,143310.0136590731
,CAP,33954.14599535835
2020-2050,FIX,47728.37792006742
,FIX,10774.570089112018
2020-2050,VAR,-75667.2840039943
,VAR,-39910.19099884254
