YEAR:Period,CostType,VALUE
2020-2050,CAP,194024.13162534096
,CAP,45211.40163820975
2020-2050,FIX,53243.51314018034
,FIX,11932.46400577391
2020-2050,VAR,-69216.32333488815
,VAR,-34027.976767165994
