YEAR:Period,CostType,VALUE
2020-2050,CAP,153592.58486790286
,CAP,44658.39971093852
2020-2050,FIX,55135.33717292333
,FIX,13660.882638552584
2020-2050,VAR,-64064.64979188224
,VAR,-30296.03351775951
