YEAR:Period,CostType,VALUE
2020-2050,CAP,209723.8480265082
,CAP,65572.90241661579
2020-2050,FIX,67195.04977162695
,FIX,16879.344220601775
2020-2050,VAR,-64832.87961289744
,VAR,-28001.832947195457
