YEAR:Period,CostType,VALUE
2020-2050,CAP,141467.50872264506
,CAP,42868.407927225395
2020-2050,FIX,53771.58454588326
,FIX,13156.70068809951
2020-2050,VAR,-69990.20554545769
,VAR,-33392.51811987968
