YEAR:Period,CostType,VALUE
2020-2050,CAP,175097.86211291552
,CAP,47534.536993202
2020-2050,FIX,55416.670908009626
,FIX,13461.280843562818
2020-2050,VAR,-67928.18077156921
,VAR,-32293.38829711907
