YEAR:Period,CostType,VALUE
2020-2050,CAP,151317.2410003632
,CAP,42757.02941802393
2020-2050,FIX,55997.63197854145
,FIX,13406.329004890094
2020-2050,VAR,-75879.8856992518
,VAR,-32921.06715641635
