YEAR:Period,CostType,VALUE
2020-2050,CAP,188226.46090992462
,CAP,56058.01132979737
2020-2050,FIX,58740.4930558619
,FIX,13963.33768596258
2020-2050,VAR,-56335.50465622392
,VAR,-32279.513446380795
