YEAR:Period,CostType,VALUE
2020-2050,CAP,227169.36527376893
,CAP,57540.38429658288
2020-2050,FIX,59407.45344686734
,FIX,14032.753339536506
2020-2050,VAR,-84404.1365935581
,VAR,-33927.9558967527
