YEAR:Period,CostType,VALUE
2020-2050,CAP,142877.14148626357
,CAP,41743.05996480353
2020-2050,FIX,51478.85629601884
,FIX,12763.579968005415
2020-2050,VAR,-45417.3868081951
,VAR,-28818.03400073104
