YEAR:Period,CostType,VALUE
2020-2050,CAP,131070.64945830981
,CAP,30307.42871261216
2020-2050,FIX,48441.3408636933
,FIX,10508.113591882237
2020-2050,VAR,-70169.65514504173
,VAR,-38388.36457554135
