YEAR:Period,CostType,VALUE
2020-2050,CAP,191389.56542302892
,CAP,47458.555375434255
2020-2050,FIX,56902.21259516019
,FIX,12690.902305207954
2020-2050,VAR,-46024.61036483623
,VAR,-29432.598965361474
