YEAR:Period,CostType,VALUE
2020-2050,CAP,126300.30010156265
,CAP,32861.774309610555
2020-2050,FIX,48550.778156544206
,FIX,10925.81102712004
2020-2050,VAR,-70292.10430094619
,VAR,-38729.2308477897
