YEAR:Period,CostType,VALUE
2020-2050,CAP,142788.3434708743
,CAP,32427.095203002544
2020-2050,FIX,49789.95402640201
,FIX,10993.642994990085
2020-2050,VAR,-66021.04910363373
,VAR,-35749.22169679388
