YEAR:Period,CostType,VALUE
2020-2050,CAP,168224.64865076795
,CAP,42483.8903522536
2020-2050,FIX,52485.328602029746
,FIX,12219.409603669872
2020-2050,VAR,-89868.69497160104
,VAR,-38808.84857351152
