YEAR:Period,CostType,VALUE
2020-2050,CAP,219870.26348748707
,CAP,57470.35467760508
2020-2050,FIX,54854.25581285931
,FIX,13275.55021066677
2020-2050,VAR,-54297.87523152791
,VAR,-29722.599832230007
