YEAR:Period,CostType,VALUE
2020-2050,CAP,164801.6358099789
,CAP,40795.94930283256
2020-2050,FIX,49452.50194436909
,FIX,11547.701974135196
2020-2050,VAR,-68720.88646547167
,VAR,-35430.68741807232
