YEAR:Period,CostType,VALUE
2020-2050,CAP,162045.53628658396
,CAP,47159.66129842625
2020-2050,FIX,55337.43635972311
,FIX,13842.024105951892
2020-2050,VAR,-50300.54196777282
,VAR,-27333.148738522286
