YEAR:Period,CostType,VALUE
2020-2050,CAP,204087.22599608902
,CAP,52821.66730425354
2020-2050,FIX,55928.36979663887
,FIX,13550.441314724741
2020-2050,VAR,-83461.19681030553
,VAR,-33918.424757458204
