YEAR:Period,CostType,VALUE
2020-2050,CAP,148847.41348811032
,CAP,41473.32319299544
2020-2050,FIX,54202.37984642455
,FIX,12799.813750718062
2020-2050,VAR,-81321.15302229092
,VAR,-36017.31417915542
