YEAR:Period,CostType,VALUE
2020-2050,CAP,148028.2907383538
,CAP,33578.57821699135
2020-2050,FIX,50743.844919084484
,FIX,11276.817303076212
2020-2050,VAR,-94416.4138904027
,VAR,-41690.16241474542
