YEAR:Period,CostType,VALUE
2020-2050,CAP,210137.5577692931
,CAP,70945.76256359891
2020-2050,FIX,58016.73893164229
,FIX,15513.111772416856
2020-2050,VAR,-45779.7967340937
,VAR,-29205.04863123629
