YEAR:Period,CostType,VALUE
2020-2050,CAP,201558.40984364584
,CAP,59128.39454550813
2020-2050,FIX,60977.18510283007
,FIX,14558.674797985233
2020-2050,VAR,-52246.505105566495
,VAR,-30320.51054864773
