YEAR:Period,CostType,VALUE
2020-2050,CAP,129764.17940970982
,CAP,33340.356062080726
2020-2050,FIX,47775.67344685188
,FIX,11000.358297341205
2020-2050,VAR,-56563.61040155266
,VAR,-35026.177535706105
