YEAR:Period,CostType,VALUE
2020-2050,CAP,202708.31609970576
,CAP,65738.98723286987
2020-2050,FIX,70088.04081562223
,FIX,21456.895384002222
2020-2050,VAR,-51697.62564678834
,VAR,-22758.801399315078
