YEAR:Period,CostType,VALUE
2020-2050,CAP,140726.492885532
,CAP,33073.22501690937
2020-2050,FIX,46122.71716699664
,FIX,10486.912875687582
2020-2050,VAR,-64282.25925292368
,VAR,-37541.45144572088
