YEAR:Period,CostType,VALUE
2020-2050,CAP,256007.85456832743
,CAP,73581.68805804772
2020-2050,FIX,61207.83185326265
,FIX,15560.036332154941
2020-2050,VAR,-73552.70459638118
,VAR,-32368.073283432394
