YEAR:Period,CostType,VALUE
2020-2050,CAP,203622.03597798612
,CAP,49762.71566402892
2020-2050,FIX,58856.907393761896
,FIX,13150.275933332485
2020-2050,VAR,-42225.609898469265
,VAR,-27513.929452459342
