YEAR:Period,CostType,VALUE
2020-2050,CAP,141827.54244224407
,CAP,38399.92818600875
2020-2050,FIX,54014.19398361075
,FIX,12731.285724631976
2020-2050,VAR,-79894.83646152384
,VAR,-35007.95517631341
