YEAR:Period,CostType,VALUE
2020-2050,CAP,205922.24702338804
,CAP,65157.84502060352
2020-2050,FIX,71601.17640830477
,FIX,21181.259978659487
2020-2050,VAR,-59495.807646432135
,VAR,-22032.07954749483
