YEAR:Period,CostType,VALUE
2020-2050,CAP,204046.30518637953
,CAP,59797.49925612858
2020-2050,FIX,62256.23579608114
,FIX,14796.791919880587
2020-2050,VAR,-63320.817990256524
,VAR,-32353.048677203114
