YEAR:Period,CostType,VALUE
2020-2050,CAP,144331.66029753868
,CAP,42244.47537880535
2020-2050,FIX,52578.548534649264
,FIX,13012.017703301457
2020-2050,VAR,-56522.55839023074
,VAR,-30335.896174915302
