YEAR:Period,CostType,VALUE
2020-2050,CAP,145322.4654486033
,CAP,35953.513768958175
2020-2050,FIX,46636.09670641439
,FIX,10803.654266108846
2020-2050,VAR,-64072.40688548533
,VAR,-37541.39441487839
