YEAR:Period,CostType,VALUE
2020-2050,CAP,198915.61920190506
,CAP,53437.79498090425
2020-2050,FIX,52824.6404006604
,FIX,13018.111061975838
2020-2050,VAR,-64614.29341410059
,VAR,-32110.079869589958
