YEAR:Period,CostType,VALUE
2020-2050,CAP,140903.54531448547
,CAP,31853.458800145458
2020-2050,FIX,48644.3479616699
,FIX,10683.656409662992
2020-2050,VAR,-86895.89666885138
,VAR,-42058.150245559715
