YEAR:Period,CostType,VALUE
2020-2050,CAP,157481.32778253002
,CAP,42282.13804531622
2020-2050,FIX,52221.465013526096
,FIX,12212.69604577711
2020-2050,VAR,-61716.101614456544
,VAR,-32797.54853122737
