YEAR:Period,CostType,VALUE
2020-2050,CAP,136287.80927832602
,CAP,37152.17665728856
2020-2050,FIX,53386.23776070375
,FIX,12686.747031926763
2020-2050,VAR,-82229.93046587172
,VAR,-35086.27855755124
