YEAR:Period,CostType,VALUE
2020-2050,CAP,136041.10960743562
,CAP,29728.124603541175
2020-2050,FIX,51417.48383943419
,FIX,11003.441652543568
2020-2050,VAR,-89358.90013129628
,VAR,-40272.992972895234
