YEAR:Period,CostType,VALUE
2020-2050,CAP,160286.1752504366
,CAP,37951.877654529715
2020-2050,FIX,47558.079379672796
,FIX,10874.751033941167
2020-2050,VAR,-59170.52848588795
,VAR,-33170.27978575456
