YEAR:Period,CostType,VALUE
2020-2050,CAP,165373.7979451612
,CAP,38335.50155959785
2020-2050,FIX,49349.12371792027
,FIX,11317.258552654012
2020-2050,VAR,-67074.56402956363
,VAR,-33856.00946671126
