YEAR:Period,CostType,VALUE
2020-2050,CAP,139704.80071482394
,CAP,39907.65401172544
2020-2050,FIX,50498.48981555147
,FIX,12445.219234889973
2020-2050,VAR,-45769.77316646876
,VAR,-29202.803486754183
