YEAR:Period,CostType,VALUE
2020-2050,CAP,150295.81355424257
,CAP,31717.69597479204
2020-2050,FIX,51046.979578075865
,FIX,11232.488585228657
2020-2050,VAR,-92340.20798693305
,VAR,-40363.21202594318
