YEAR:Period,CostType,VALUE
2020-2050,CAP,171074.94202142916
,CAP,43383.82718636659
2020-2050,FIX,56203.9228453713
,FIX,12997.214839034335
2020-2050,VAR,-78070.05856122906
,VAR,-32765.85407296161
