YEAR:Period,CostType,VALUE
2020-2050,CAP,128877.24785890892
,CAP,29401.141790591282
2020-2050,FIX,46925.82888431604
,FIX,10266.130836570495
2020-2050,VAR,-58856.5478735325
,VAR,-36041.94205272364
