YEAR:Period,CostType,VALUE
2020-2050,CAP,155428.95628305682
,CAP,32969.218578108754
2020-2050,FIX,48380.2136309594
,FIX,10583.173792437236
2020-2050,VAR,-70875.36159340838
,VAR,-35559.665631065975
