YEAR:Period,CostType,VALUE
2020-2050,CAP,136607.8708770319
,CAP,31212.793783296765
2020-2050,FIX,49297.52534141497
,FIX,10755.980038475438
2020-2050,VAR,-67300.90234350688
,VAR,-37088.603197773715
