YEAR:Period,CostType,VALUE
2020-2050,CAP,165910.11453333625
,CAP,34813.54175597421
2020-2050,FIX,50658.8867571139
,FIX,11055.130457177385
2020-2050,VAR,-79181.70963724707
,VAR,-36007.60181619971
