YEAR:Period,CostType,VALUE
2020-2050,CAP,227513.245101884
,CAP,69238.23190041877
2020-2050,FIX,67412.23636710578
,FIX,17526.378087878562
2020-2050,VAR,-63551.39069385548
,VAR,-25928.835539133474
