YEAR:Period,CostType,VALUE
2020-2050,CAP,127349.52252384537
,CAP,34097.68640732385
2020-2050,FIX,49041.980022816795
,FIX,11384.572382627623
2020-2050,VAR,-68615.80186449131
,VAR,-37696.91627338666
