YEAR:Period,CostType,VALUE
2020-2050,CAP,173926.45511830528
,CAP,46067.11254014129
2020-2050,FIX,51655.953012818936
,FIX,12287.098364819703
2020-2050,VAR,-79468.19363352715
,VAR,-37600.15858176375
