YEAR:Period,CostType,VALUE
2020-2050,CAP,149733.77089694524
,CAP,35178.398037311184
2020-2050,FIX,52293.92313897901
,FIX,11404.44312175491
2020-2050,VAR,-72936.05414114418
,VAR,-36030.2337372417
