YEAR:Period,CostType,VALUE
2020-2050,CAP,248508.02717536423
,CAP,80801.20544710285
2020-2050,FIX,63766.18287825736
,FIX,17282.205489144806
2020-2050,VAR,-51087.55527301947
,VAR,-27584.022375194596
