YEAR:Period,CostType,VALUE
2020-2050,CAP,258569.52934888864
,CAP,72326.1642410514
2020-2050,FIX,62745.842210629125
,FIX,15817.927293030963
2020-2050,VAR,-81511.03030144585
,VAR,-32006.107818656215
