YEAR:Period,CostType,VALUE
2020-2050,CAP,155341.51907783447
,CAP,34452.868011846316
2020-2050,FIX,47670.89787263298
,FIX,10886.36470232303
2020-2050,VAR,-57093.885504249156
,VAR,-33410.41278373644
