YEAR:Period,CostType,VALUE
2020-2050,CAP,134650.26253064384
,CAP,32551.152678351635
2020-2050,FIX,47969.60935657467
,FIX,10509.17257935736
2020-2050,VAR,-56919.159600652674
,VAR,-34635.3750276278
