YEAR:Period,CostType,VALUE
2020-2050,CAP,147103.16873220788
,CAP,32736.14761782696
2020-2050,FIX,52672.993550337145
,FIX,11411.058553734169
2020-2050,VAR,-84957.8387151897
,VAR,-37253.058859459925
