YEAR:Period,CostType,VALUE
2020-2050,CAP,223841.6466093259
,CAP,50392.771753111396
2020-2050,FIX,57463.86397069922
,FIX,13000.572715248343
2020-2050,VAR,-74530.01026007655
,VAR,-32368.10375364771
