YEAR:Period,CostType,VALUE
2020-2050,CAP,153728.32457226567
,CAP,45368.811099555314
2020-2050,FIX,54181.65052218207
,FIX,13406.51378437213
2020-2050,VAR,-53485.820368409135
,VAR,-29218.89284874409
