YEAR:Period,CostType,VALUE
2020-2050,CAP,155158.35417464812
,CAP,40443.9029631138
2020-2050,FIX,50709.65049728062
,FIX,12040.689790732107
2020-2050,VAR,-50011.67223606632
,VAR,-30298.8329450648
